func,samples,boundsType,a,b,time,result
1,2048,5,10,150,7.545000,2.004633
2,2048,5,10,150,6.898000,2.833646
1,2048,6,10,150,11.028000,3.056184
2,2048,6,10,150,8.589000,3.126664
1,2048,1,10,1500,7.580000,0.517454
2,2048,1,10,1500,5.148000,1.602802
1,2048,2,10,1500,7.504000,0.818807
2,2048,2,10,1500,7.968000,1.975378
1,2048,3,10,1500,7.513000,1.019075
2,2048,3,10,1500,8.099000,2.142159
1,2048,4,10,1500,12.289000,1.604074
2,2048,4,10,1500,10.737000,2.182290
1,2048,5,10,1500,12.232000,2.005863
2,2048,5,10,1500,9.150000,2.852703
1,2048,6,10,1500,12.332000,2.992613
2,2048,6,10,1500,10.974000,2.507653
1,2048,1,100,15,9.092000,1.502797
2,2048,1,100,15,8.393000,1.972218
1,2048,2,100,15,7.527000,1.005166
2,2048,2,100,15,9.021000,1.748501
1,2048,3,100,15,7.995000,2.896505
2,2048,3,100,15,8.399000,2.007308
1,2048,4,100,15,7.526000,1.947687
2,2048,4,100,15,9.346000,2.528552
1,2048,5,100,15,10.227000,5.729043
2,2048,5,100,15,11.299000,3.370288
1,2048,6,100,15,12.019000,3.760437
2,2048,6,100,15,10.418000,3.603437
1,2048,1,100,150,8.470000,1.493973
2,2048,1,100,150,8.297000,1.735807
1,2048,2,100,150,7.581000,1.532575
2,2048,2,100,150,7.870000,1.941688
1,2048,3,100,150,7.866000,2.934636
2,2048,3,100,150,8.855000,2.055623
1,2048,4,100,150,7.533000,2.984604
2,2048,4,100,150,7.856000,2.280560
1,2048,5,100,150,7.728000,5.609449
2,2048,5,100,150,8.048000,2.381210
1,2048,6,100,150,7.490000,5.810045
2,2048,6,100,150,7.912000,3.455793
1,2048,1,100,1500,7.653000,1.521985
2,2048,1,100,1500,8.048000,2.037932
1,2048,2,100,1500,8.032000,1.549550
2,2048,2,100,1500,7.622000,0.320331
1,2048,3,100,1500,8.468000,2.908483
2,2048,3,100,1500,8.006000,3.346584
1,2048,4,100,1500,7.512000,3.019618
2,2048,4,100,1500,7.604000,1.396554
1,2048,5,100,1500,7.536000,5.729996
2,2048,5,100,1500,7.994000,3.900619
1,2048,6,100,1500,7.523000,5.783090
2,2048,6,100,1500,7.895000,0.564521
1,2048,1,1000,15,7.536000,1.803385
2,2048,1,1000,15,7.652000,0.000603
1,2048,2,1000,15,7.610000,1.045897
2,2048,2,1000,15,7.682000,1.751943
1,2048,3,1000,15,7.512000,2.616884
2,2048,3,1000,15,7.602000,3.727449
1,2048,4,1000,15,7.521000,1.912232
2,2048,4,1000,15,7.690000,1.997268
1,2048,5,1000,15,7.554000,6.439614
2,2048,5,1000,15,8.712000,0.000002
1,2048,6,1000,15,7.551000,3.842294
2,2048,6,1000,15,7.782000,2.315741
1,2048,1,1000,150,7.511000,1.496945
2,2048,1,1000,150,7.616000,0.000000
1,2048,2,1000,150,7.688000,1.654766
2,2048,2,1000,150,7.682000,1.592010
1,2048,3,1000,150,7.483000,2.827744
2,2048,3,1000,150,7.873000,9.766090
1,2048,4,1000,150,7.562000,2.982948
2,2048,4,1000,150,7.612000,0.309086
1,2048,5,1000,150,7.629000,6.136611
2,2048,5,1000,150,7.577000,2.644155
1,2048,6,1000,150,7.523000,6.047030
2,2048,6,1000,150,7.588000,2.633747
1,2048,1,1000,1500,7.496000,1.538211
2,2048,1,1000,1500,7.930000,0.091672
1,2048,2,1000,1500,7.532000,1.676744
2,2048,2,1000,1500,7.637000,0.098700
1,2048,3,1000,1500,7.609000,3.523491
2,2048,3,1000,1500,8.663000,13.358663
1,2048,4,1000,1500,7.514000,3.454642
2,2048,4,1000,1500,7.707000,0.001809
1,2048,5,1000,1500,7.556000,5.968787
2,2048,5,1000,1500,7.570000,0.000088
1,2048,6,1000,1500,7.494000,5.231123
2,2048,6,1000,1500,7.562000,0.001331
